﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:5kDA7FuLrcjtl1UiYpVSM2,Shaking,Rose Dorn,Days You Were Leaving,1,2,177381,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-19T21:38:28Z
spotify:track:7nb8lZIPtfrIpTTqrbLbCs,Heaven II,Rose Dorn,Days You Were Leaving,1,9,301441,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-19T21:38:32Z
spotify:track:78w0l5CJ3VwtXKBpRCktwa,Actium,Aphex Twin,Selected Ambient Works 85-92,1,13,455000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-19T21:38:41Z
spotify:track:1yqSAWGJ3I0rPSU7R2TjZT,Some Mutts (Can't Be Muzzled),Amyl and The Sniffers,Amyl and The Sniffers,1,11,262920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-19T21:39:09Z
spotify:track:5sFDReWLrZHLFZFjHsjUTS,Would?,Alice In Chains,Dirt,1,13,206773,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-19T21:39:16Z
spotify:track:4EPtqZQeTpMTAzFey8wCIa,2000 Light Years From Home - Remastered 2017 / Stereo,The Rolling Stones,Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered),1,9,284893,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-21T21:26:04Z
spotify:track:0F0imGVd7KnvQPkBmVtPo9,Leave Me Alone - 2015 Remaster,New Order,Power Corruption and Lies,1,8,281773,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-23T05:07:50Z
spotify:track:3ZSBXMcdSXbTnsivHfkb1e,I Dreamed I Dream,Sonic Youth,Sonic Youth,1,2,314040,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-23T06:07:35Z
spotify:track:2YDGAsI8ZY7fFDKga3Boqf,xXXi_wud_nvrstøp_ÜXXx,"100 gecs, Dylan Brady, Laura Les",1000 gecs,1,6,174674,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-29T00:30:10Z
spotify:track:1mqWaIqQfQXc43YCoxQUWt,gec 2 Ü,"100 gecs, Dylan Brady, Laura Les",1000 gecs,1,10,197658,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-10-29T00:32:03Z
spotify:track:6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,Hatful of Hollow,1,16,112706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-02T02:06:13Z
spotify:track:6HlcJB4Zk2tE2WMqHAllSb,Other People,Beach House,Bloom,1,4,264626,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-02T13:48:29Z
spotify:track:2Zc7bHwIiBSUAyIBVGJ2st,Boom Music,Quasimoto,The Unseen,1,12,167920,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-04T03:40:49Z
spotify:track:1FypLrKG0tPxGvIs5zvxty,Her Own Heart,Hatchie,Keepsake,1,3,235143,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-09T07:33:51Z
spotify:track:31CYUJj5f9lbQ0Qqm9PzK5,Falling,Julee Cruise,Floating Into The Night,1,2,321853,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-19T09:08:44Z
spotify:track:6eDMElxeeKXs4DHTb0dGP0,Gostava Tanto De Você,Tim Maia,Tim Maia 1973,1,8,256362,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-28T09:05:44Z
spotify:track:59kq8EQeIzwi6xgZjyLWks,Onde Anda Você,"Toquinho, Vinícius de Moraes",Personalidade,1,8,169040,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-28T09:05:55Z
spotify:track:6j7u5clB8uvIjV1YTr5vIO,Ela Partiu,Tim Maia,World Psychedelic Classics 4: Nobody Can Live Forever: The Existential Soul of Tim Maia,1,4,255600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-11-28T09:05:59Z
spotify:track:6p5zkjfs3Lni4es1FyoECy,Brooklyn In My Mind,"9th Wonder, Mos Def, Memphis Bleek, Jean Grae",The Dream Merchant 2,1,4,265333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-01T02:55:13Z
spotify:track:03otF7hUmjLzJFwLmfGizy,Rude Boy,Mr Twin Sister,Mr Twin Sister,1,2,200491,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-02T04:39:15Z
spotify:track:4ejVpCceGpx7QN7H4G2Ndn,Sensitive,Mr Twin Sister,Mr Twin Sister,1,1,393204,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-02T04:48:32Z
spotify:track:7jEsV55EtzkdTFJlMGrjDd,Blush,Mr Twin Sister,Mr Twin Sister,1,4,256138,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-02T04:58:16Z
spotify:track:4xbf2kdYaW21pJpQIDQyL5,A Great Design,Black Marble,A Different Arrangement,1,3,270845,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-03T01:44:28Z
spotify:track:0gBrJS89BL4r8rqjDEzbtp,Put Your Number in My Phone,Ariel Pink,pom pom,1,6,172826,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-03T02:30:09Z
spotify:track:2i9Ga5iAjizEYUFXTHPOKv,Unwind,Sonic Youth,Washing Machine,1,5,362960,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-05T04:32:53Z
spotify:track:3ltHdQrAHqo0XJrz7eNcNL,No Queen Blues,Sonic Youth,Washing Machine,1,7,273053,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-05T05:39:46Z
spotify:track:6ezCHcOI43JnddPjasXCRl,When You Sleep,Japancakes,Loveless,1,5,251866,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-06T17:27:20Z
spotify:track:3fNkIzri8VMwH65rsPqLTA,GFY,Amyl and The Sniffers,Amyl and The Sniffers,1,4,108893,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-07T23:21:48Z
spotify:track:7ybS1W9ORJPYBrDO027hsL,Miss Drugstore,Medicine,Shot Forth Self Living,1,8,303200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-10T01:24:23Z
spotify:track:0uFEo8p3NR0PRYKfQNWdnA,Soap Star Joe (Girly-Sound Version),Liz Phair,The Girly-Sound Tapes,2,5,204186,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-10T14:57:00Z
spotify:track:4Kh8w1MgC7LYHSbSX2lDzP,Make It Forever,George Clanton,Slide,1,2,211547,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-11T03:54:25Z
spotify:track:0bXRz9BtmEAhDJrldH4jmS,Bedside - album ver.,yuragi,"Still Dreaming, Still Deafening",1,4,275480,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-13T20:40:38Z
spotify:track:14b2H05VBSXedJGG9bX91d,Horizon,yuragi,"Still Dreaming, Still Deafening",1,2,301466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-13T20:42:31Z
spotify:track:2U5ZQjsPpQD1bOIOheiIZ0,Utopia,yuragi,"Still Dreaming, Still Deafening",1,3,295493,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-13T21:03:17Z
spotify:track:6PRZIYPOPMt5y8wGofp44d,V-2 Schneider - 2017 Remaster,David Bowie,"Heroes"" (2017 Remastered Version)""",1,6,191426,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-14T11:46:53Z
spotify:track:0E8IiKUfS98p3cUbQgh3yO,True Faith - 2011 Total Version,New Order,TOTAL,1,12,252680,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-15T19:44:03Z
spotify:track:71aq76EEn08wWdU1X9zM0g,Turn - 2015 Remaster,New Order,Waiting for the Sirens' Call,1,10,273600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-15T19:44:24Z
spotify:track:2XQSgmtEY2titXhfY414dy,Roygbiv,Boards of Canada,Music Has The Right To Children,1,10,151520,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-16T06:20:17Z
spotify:track:03zv0Znm7bA7XzWMZ1lEKO,An Eagle In Your Mind,Boards of Canada,Music Has The Right To Children,1,2,385520,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-16T06:30:07Z
spotify:track:3arsql2gOlBUnTaFpIjHqE,Love Songs on the Radio,Mojave 3,Ask Me Tomorrow,1,1,348400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-18T21:57:06Z
spotify:track:6EfilHpsb7aFlkW8te90NL,Ladies And Gentlemen - Moles Studio Mix 7,Spiritualized,Ladies & Gentlemen We Are Floating In Space,2,5,288533,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-19T06:34:08Z
spotify:track:65dXksqhEC78gO7bnsryFk,I Think I'm In Love - Demo,Spiritualized,Ladies & Gentlemen We Are Floating In Space,2,11,124826,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-19T06:48:27Z
spotify:track:1lg5nB278REz1HAZXEW1KJ,Option One (Instrumental #1) - Demo Version,Slowdive,Pygmalion,2,5,234106,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-19T16:48:37Z
spotify:track:2gZpW5pTZkimGG98loFSl2,Yes. I'm Ready,Barbara Mason,Yes I'm Ready,1,1,184333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-20T21:54:49Z
spotify:track:1H4Eiavp6smYJDIYQmo0vb,Wildlife Analysis,Boards of Canada,Music Has The Right To Children,1,1,75626,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:5dm5vtne8lx8BPrVamK6S1,The Color Of The Fire,Boards of Canada,Music Has The Right To Children,1,3,105626,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:5B5nloaA2UpNrjweosqVe3,Telephasic Workshop,Boards of Canada,Music Has The Right To Children,1,4,395480,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:1PWBiyJfQRjLfum9rVtKQa,Triangles & Rhombuses,Boards of Canada,Music Has The Right To Children,1,5,110413,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:6N759vFYolaNbbdd4As2Wi,Sixtyten,Boards of Canada,Music Has The Right To Children,1,6,348346,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:4xmce2Et7muv5rjmjBQq83,Turquoise Hexagon Sun,Boards of Canada,Music Has The Right To Children,1,7,307880,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:3aqXL0g0eeZrS4Qlf7dV8O,Kaini Industries,Boards of Canada,Music Has The Right To Children,1,8,59293,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:4Hmc81ZS9s2WlTvOsuoiTQ,Bocuma,Boards of Canada,Music Has The Right To Children,1,9,95973,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:3Jp9ys8LTCzv9jPe0t8fHB,Rue The Whirl,Boards of Canada,Music Has The Right To Children,1,11,399493,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:4ZX7QjwBqZTelll7to0d5S,Aquarius,Boards of Canada,Music Has The Right To Children,1,12,358080,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:0aPrTlWUf2nmDkC9gcP5kZ,Olson,Boards of Canada,Music Has The Right To Children,1,13,91706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:5SGNNAQg2hEfOZItKVFklK,Pete Standing Alone,Boards of Canada,Music Has The Right To Children,1,14,367720,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:0mfHgKTeqN8hcgOlAEHLQc,Smokes Quantity,Boards of Canada,Music Has The Right To Children,1,15,187320,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:3BMOJrCCJqZedUwUS0m6NE,Open The Light,Boards of Canada,Music Has The Right To Children,1,16,265026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:0zW6xwG3WfPv2WFAj6NUC9,One Very Important Thought,Boards of Canada,Music Has The Right To Children,1,17,85053,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:6G4Iu30Hp9SHWQ1k2Fow7i,Happy Cycling,Boards of Canada,Music Has The Right To Children,1,18,472520,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-21T00:29:28Z
spotify:track:5kEcXZZS97TSNXc6174Ed6,The Nightingale,Julee Cruise,Floating Into The Night,1,8,296200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-22T19:15:42Z
spotify:track:27HP3mi9eTLPIaIVUquLEq,The Law (2003),John Maus,A Collection of Rarities and Previously Unreleased Material,1,2,83493,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-23T06:27:18Z
spotify:track:6iZRl83YJJSYXvaS0pqyWl,Damaged,Duster,Duster,1,6,137961,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-24T19:38:28Z
spotify:track:0r4FwtdQMSxZRbBdvj3MsS,Letting Go,Duster,Duster,1,7,235928,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-24T19:39:55Z
spotify:track:1NYQKpKw1C6KbwF3nCIP4o,Go Back,Duster,Duster,1,8,227981,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2019-12-24T19:44:37Z
spotify:track:4vD4GNg2RwuuKkH8CWoxXB,Get Away,Yuck,Yuck,1,1,215573,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-03T07:42:06Z
spotify:track:3qILsgv28Xlh0ddteDQBXx,Suicide Policeman,Yuck,Yuck (Deluxe),1,5,195373,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-03T07:42:15Z
spotify:track:3I7Uqll4wyJmfBSDQWiLWh,Air Supply,Sweet Trip,You Will Never Know Why,1,2,281746,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-03T16:42:13Z
spotify:track:7sxJXdki8dVTbCIX8ddpSC,Fish,Sweet Trip,Halica: Bliss Out v.11,1,1,674653,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-03T16:51:11Z
spotify:track:59oTsQLLqrRyphoGWEEwnW,Last Known Image Of A Song - Ryuichi Sakamoto Rework,"Oneohtrix Point Never, Ryuichi Sakamoto",Love In The Time Of Lexapro,1,2,266546,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-10T13:17:48Z
spotify:track:0GNOV2aEFqS3qOXfQEhEuq,Babylon,"Oneohtrix Point Never, (Sandy) Alex G",Love In The Time Of Lexapro,1,4,220240,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-10T13:19:57Z
spotify:track:1L7qfEhPBn3qUVzyqnoCTx,Convinced of the Hex,The Flaming Lips,Embryonic,1,1,234813,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-14T00:28:28Z
spotify:track:7IEfyCtcYTK8mgbxOjKnLX,Evil,The Flaming Lips,Embryonic,1,3,338400,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-14T00:40:27Z
spotify:track:46g9BnpvIxzPjSS0NzV2VI,The Sparrow Looks up at the Machine,The Flaming Lips,Embryonic,1,2,250786,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-14T00:40:36Z
spotify:track:4IthVf5qf3iWoBHwTEYqeN,Aquarius Sabotage,The Flaming Lips,Embryonic,1,4,130440,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-14T00:42:34Z
spotify:track:13HYthybjhM3iyWcfl8VcN,Pain,Boy Harsher,Lesser Man EP,1,3,439490,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-16T01:17:27Z
spotify:track:0fKyRv26iIdZo9XCQ56jPO,Motion,Boy Harsher,Country Girl Uncut,1,1,239832,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-16T01:18:34Z
spotify:track:1ps5sx71OhHiBVmGiKQSne,Always Returning - Remastered 2005,Brian Eno,Apollo,1,11,244181,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-16T12:58:51Z
spotify:track:1SGPQAdXXDbcRX8kGoBiN3,夢中人,Faye Wong,傳奇 - 胡思亂想,1,4,261933,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-17T07:48:59Z
spotify:track:67Hna13dNDkZvBpTXRIaOJ,Teardrop,Massive Attack,Mezzanine,1,3,330773,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-17T11:31:07Z
spotify:track:1U2L6NW89IIy6Gw63C4eP2,Only You,The Flying Pickets,Lost Boys,1,13,203333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-18T05:14:02Z
spotify:track:1MjBW67i0FyMV4R5JK5drG,You've Been Flirting Again - Flirt Is a Promise Mix,Björk,Telegram,1,7,200293,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-23T09:57:54Z
spotify:track:4JyGEgUGVkiszOv2caAYlm,Isn't It A Pity,Galaxie 500,On Fire,1,10,314360,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-25T09:57:06Z
spotify:track:59D7A79kKNWBXZWrgk0jLt,The Thirteen,Duster,Duster,1,12,177560,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-29T09:50:24Z
spotify:track:6vWw1qviZnNG8SPEFndFqK,Moon Age,Duster,Capsule Losing Contact,1,1,66160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-29T09:51:15Z
spotify:track:225HaDuapqYDaI83I6T0fT,Heading for the Door,Duster,Capsule Losing Contact,1,2,188160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-01-29T09:52:15Z
spotify:track:780qGm1hhzIL9x7nvMqgye,White Awakenning - Version 2,Les Rallizes Dénudés,Cable Hogue Soundtrack,1,10,319506,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-01T07:37:38Z
spotify:track:1Ywv9rgvrRC3Ef1XNQsuwA,But I'm Different,Les Rallizes Dénudés,Cable Hogue Soundtrack,1,8,372933,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-01T07:43:35Z
spotify:track:4PzbfknNNtP82NyAz75ixa,Gone,M83,"Dead Cities, Red Seas & Lost Ghosts",1,11,367480,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-03T10:54:01Z
spotify:track:7kysxtVy4IDWqPsbE31DPI,Natural,Julia Shapiro,Perfect Version,1,1,169128,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-05T15:34:12Z
spotify:track:7zT8JgPCuwnacgTSPV1rB2,Slack,Ringo Deathstarr,Mauve,1,4,139798,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-06T10:29:06Z
spotify:track:6yOKGuNDa9vJuzcrIE1zTN,Brightest Star,Ringo Deathstarr,Mauve,1,5,347322,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-06T10:31:11Z
spotify:track:54h79AJjgMOJIl7zAxQVMZ,Sleeping in,The Radio Dept.,Pet Grief,1,10,211786,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-08T08:45:11Z
spotify:track:5xpDrhxsTm3KlRmb09W6RQ,Your Town,Ringo Deathstarr,Sparkler,1,9,179906,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-09T01:16:19Z
spotify:track:6UfpGuqhdnhjOlYI5zYg7O,It's Personal,The Radio Dept.,Pet Grief,1,1,218320,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-10T09:28:27Z
spotify:track:2gtSOXvJBUGxfZFK3ERGT2,Lady Day and John Coltrane,Gil Scott-Heron,Pieces of a Man,1,3,214856,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-14T01:10:41Z
spotify:track:10A07uxFCtZAu5An5RBiXB,Everything Turns Grey,Agent Orange,Living In Darkness (30th Anniversary Edition),1,3,120200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-15T00:30:27Z
spotify:track:6SDUhwv7kjWt4YVDSLsf8k,Too Young to Die,Agent Orange,Living In Darkness (30th Anniversary Edition),1,2,124026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-15T00:33:28Z
spotify:track:12wpst7tjGUWl8XbKE1CXJ,Nap Time,Ringo Deathstarr,Mauve,1,9,222579,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-15T07:13:39Z
spotify:track:4x7XJOE2ml2P3o3i77466j,Kid A,Radiohead,Kid A,1,2,284506,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-17T02:34:15Z
spotify:track:6nPYrJMje6iXmI6Mp1EX3J,Fleur de lune,Françoise Hardy,Soleil,1,3,185493,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-18T07:14:34Z
spotify:track:3Z89RV5xQxFPzHDXxBER7p,Dream Sequins®,"Nmesh, 회사AUTO, Loose Link",Dream Sequins®,1,6,220319,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-20T06:53:09Z
spotify:track:3rnFUkleaoNIIJ2lG4LuOa,Star-Mummy,Nmesh,Sparks!,1,2,449384,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-20T07:02:07Z
spotify:track:31kKBUeeCGuMt9fPxDybde,你快樂所以我快樂,Faye Wong,王菲97,1,2,258426,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-20T08:04:34Z
spotify:track:4K1PU1Nsfl4zegW2ZpU5uf,The Cone of Silence,Yo La Tengo,Ride The Tiger,1,1,169640,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-25T12:44:10Z
spotify:track:1RZlGlz8eXT1KmJYpqFRzH,Race for the Prize - 2017 Remaster,The Flaming Lips,The Soft Bulletin,1,1,258912,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-25T19:47:58Z
spotify:track:1mBjTo4qSWqwSShwMOPLcq,Lazy Calm,Cocteau Twins,Victorialand,1,1,396173,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-25T20:04:30Z
spotify:track:2oeLt7N1amHZiev27FvKE2,Sketch for Summer,The Durutti Column,The Return of The Durutti Column,1,1,178280,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-25T22:39:33Z
spotify:track:3zmaJfuDcVGmSxD5fAd6RJ,How to Bring a Blush to the Snow,Cocteau Twins,Victorialand,1,8,230133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:19:54Z
spotify:track:11TjIWJL0NldXSujEzx6qw,Little Spacey,Cocteau Twins,Victorialand,1,6,205960,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:19:58Z
spotify:track:2AWySpIW8pg6E8MxEUFVmn,Feet-like Fins,Cocteau Twins,Victorialand,1,7,206333,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:03Z
spotify:track:2OG3twfyEivK0sPylA3jmO,Fluffy Tufts,Cocteau Twins,Victorialand,1,2,185666,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:08Z
spotify:track:6LPUhP6lvmwSrSii12pUOJ,Requiem For A Father,The Durutti Column,The Return of The Durutti Column,1,2,307706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:13Z
spotify:track:6FwoAekQelrCxhP9tVu1ju,Athol-brose,Cocteau Twins,Blue Bell Knoll,1,2,179280,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:23Z
spotify:track:35nikxO8qG6lw852N85V8S,Diagonals,Stereolab,Dots And Loops,1,4,315120,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:26Z
spotify:track:3yOLfMOsF2s8fTEan7SRMq,Soon-To-Be Innocent Fun/Let's See,Arthur Russell,World Of Echo,1,2,575866,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:30Z
spotify:track:2qZM9K9BmCTyzFMzXsRBoP,Musette and Drums,Cocteau Twins,Head Over Heels,1,10,279733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:36Z
spotify:track:0zb5S00x0wtxOnsOc7nCLU,Before We Begin,Broadcast,Haha Sound,1,3,202200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T06:20:39Z
spotify:track:0ikLV7zMypPFyLH57cKpRO,Golden Hours - 2004 Digital Remaster,Brian Eno,Another Green World,1,10,240160,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-27T22:21:00Z
spotify:track:1EY7zEIE32twYy7zL05WG2,"Hey, Who Really Cares",Linda Perhacs,Parallelograms,1,7,157346,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T01:18:31Z
spotify:track:0PSxgms5q4pEtRGXRw2oWK,Chimacum Rain,Linda Perhacs,Parallelograms,1,1,204773,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T01:23:39Z
spotify:track:0Aa6hHw9x7pRbifLrVHqfd,Onie,The Electric Prunes,I Had Too Much To Dream (Last Night),1,3,162826,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T07:42:17Z
spotify:track:4x79863wyp2dhJOiZYKPZN,The Pure and the Damned,"Oneohtrix Point Never, Iggy Pop",Good Time Original Motion Picture Soundtrack,1,13,269461,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T07:50:23Z
spotify:track:5tkJijKTNqyIUfen5cMNqe,Touch Absence,Lanark Artefax,Whities 011,1,2,351541,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T09:05:40Z
spotify:track:5M1QuhhIwEqNXeNooLndH7,The Station,Oneohtrix Point Never,Age Of,1,4,259816,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T09:34:05Z
spotify:track:1Ey7lo6CSlT3o5ERGQE7fw,Je Vivroie Liement,Julia Holter,Maria,1,6,136499,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T09:44:42Z
spotify:track:2yFqyk7cbcjr9a97qi7npw,2HB (orig. Ferry),Julia Holter,Maria,1,2,244142,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T22:50:43Z
spotify:track:7uTG1u7UjDRZe0wEcDR2Xj,Just Wait Til Next Year,John Maus,Songs,1,8,146413,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-02-28T22:52:29Z
spotify:track:2PFYK7BI5JRoKOfA1FtfTV,Holy Are You,The Electric Prunes,Release Of An Oath,1,2,249733,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-03-06T14:01:17Z
spotify:track:7ik38YHU7qW3roQ0oIQCJv,You And Your Sister (remastered),This Mortal Coil,Blood (Remastered),1,6,194226,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-03-07T02:20:50Z
